195942,25.045024344574607
195943,48.57254280440313
195944,31.37666736977161
195945,64.75305169174777
195946,142.48867350122305
195947,34.36332187986228
195948,110.55931064707119
195949,94.95580847415926
195950,62.7763281639384
195951,107.41337656952686
195952,31.019046796115916
195953,59.310809288470935
195954,49.648111644734215
195955,109.72704745960411
195956,106.2717654621903
195957,44.06668227622505
195958,155.13901635162267
195959,153.4793215118834
195960,60.45748538876538
195961,89.65431150087278
195962,280.09200434044465
195963,94.98347832047045
195964,91.27758338373437
195965,146.48225987040087
195966,64.09386758504202
195967,39.68353289514779
195968,9.717320428765461
195969,40.06984925812728
195970,101.94980462441838
195971,122.17726878187884
195972,23.559841077738685
195973,44.593978995296
195974,115.04115351573883
195975,94.98093331636314
195976,117.54295004632081
195977,142.6917738941826
195978,116.46319736027033
195979,113.3984836282511
195980,43.95067738746705
195981,54.7045534040579
195982,78.34877307513938
195983,122.1154841332415
195984,126.55551070475043
195985,80.39875631204532
195986,112.25772541381696
195987,59.39973018480482
195988,65.31781650392634
195989,93.12793258992036
195990,22.329176084829186
195991,159.29020535038245
195992,154.20942718606764
195993,27.930000344531464
195994,31.426821230248457
195995,104.19133284761125
195996,41.611922954637365
195997,34.3078632990826
195998,82.35373172490492
195999,71.7422800298133
196000,148.0033484473123
196001,134.06707739167004
196002,47.98689337327492
196003,122.42214136965767
196004,105.07013706658202
196005,144.7326939562315
196006,34.24258394954407
196007,153.87281879387837
196008,56.76170251192893
196009,47.702940943302245
196010,25.7865062247368
196011,263.9134539969161
196012,30.30660341872909
196013,73.59307512387807
196014,58.944388281287644
196015,69.79368530944551
196016,85.34362276416032
196017,35.83809736024203
196018,19.823739224035336
196019,35.1746232551331
196020,71.35760029344611
196021,95.35346919179476
196022,99.27937515838524
196023,21.30151478557579
196024,142.07707530921124
196025,75.63239841460855
196026,59.879135366798764
196027,127.87002637617509
196028,76.19999611863605
196029,124.48804550348906
196030,74.31687918288685
196031,36.11338714792021
196032,9.392048588069098
196033,80.4430202740075
196034,79.33663860392349
196035,112.29281362550327
196036,81.75095929923934
196037,99.61358693214424
196038,53.25486805906906
196039,119.37754898315501
196040,68.68868471718923
196041,96.19429375554361
196042,38.90011590127881
196043,36.49080299220455
196044,35.73773170450015
196045,27.555653243639178
196046,91.15319327364318
196047,18.663359555435704
196048,120.37020071459563
196049,40.80612066298907
196050,56.19882633263964
196051,62.29349920651207
196052,140.2379816643976
196053,119.4402483634109
196054,131.23129911356773
196055,126.50467132216798
196056,146.55962836147958
196057,153.11534877585726
196058,175.1089495084559
196059,123.30590386658326
196060,156.7678097340675
196061,95.53558571119962
196062,42.59830890492791
196063,118.82451449776713
196064,246.4234102415092
196065,38.50730141954465
196066,97.66231435940658
196067,73.51823986398355
